customer_id,tenure_months,monthly_charges,total_usage_gb,support_tickets,contract_type,payment_delay_days,churn,revenue,churn_risk_score,risk_segment
1079,29,1454,689,8,Yearly,57,1,42166,0.9998983160233661,High Risk
1080,21,4854,202,3,Yearly,47,1,101934,0.9878637795327241,High Risk
1081,11,2871,708,7,Monthly,0,1,31581,0.5586186611768438,Medium Risk
1082,40,1691,280,7,Quarterly,7,1,67640,0.6249403681056501,High Risk
1083,11,1187,123,1,Quarterly,59,1,13057,0.9891798325788546,High Risk
1084,36,809,906,5,Quarterly,20,0,29124,0.7243539450924078,High Risk
1085,59,2002,532,4,Yearly,33,1,118118,0.859401769106836,High Risk
1086,39,3627,64,1,Monthly,23,0,141453,0.20081819035116497,Low Risk
1087,54,3867,779,9,Monthly,36,1,208818,0.9984009713186349,High Risk
1088,55,3895,74,3,Monthly,25,0,214225,0.5310361432072446,Medium Risk
1089,24,1313,693,6,Quarterly,46,1,31512,0.9976852257453813,High Risk
1090,22,1345,281,0,Monthly,13,0,29590,0.027616126875110437,Low Risk
1091,69,1664,511,8,Yearly,57,1,114816,0.9997517598140343,High Risk
1092,56,2267,671,9,Yearly,28,1,126952,0.9931360327929015,High Risk
1093,33,854,371,0,Monthly,29,0,28182,0.1963546056018466,Low Risk
1094,36,2372,155,4,Quarterly,2,0,85392,0.08407949433866177,Low Risk
1095,20,2524,952,6,Yearly,6,1,50480,0.5362264154284733,Medium Risk
1096,62,3317,218,7,Yearly,35,1,205654,0.9890363161215248,High Risk
1097,26,4332,295,1,Quarterly,10,0,112632,0.04737505527242993,Low Risk
1098,66,4775,19,3,Quarterly,31,1,315150,0.7103786743092456,High Risk
1099,40,565,748,1,Monthly,58,1,22600,0.9740323465092258,High Risk
1100,17,4766,195,3,Yearly,57,1,81022,0.9975741498860451,High Risk
1101,1,4590,583,5,Yearly,11,1,4590,0.69485066363899,High Risk
1102,61,3021,606,5,Monthly,14,0,184281,0.43210562764466925,Medium Risk
1103,43,3081,473,1,Monthly,37,1,132483,0.6496192229640918,High Risk
1104,42,1890,143,3,Yearly,57,1,79380,0.9940134009212716,High Risk
1105,25,1630,844,3,Yearly,23,0,40750,0.5601006062251371,Medium Risk
1106,39,2986,818,0,Quarterly,0,0,116454,0.0031398147521549758,Low Risk
1107,35,1334,180,1,Quarterly,17,0,46690,0.07737410261570055,Low Risk
1108,3,726,222,2,Yearly,45,1,2178,0.9629782299003223,High Risk
1109,44,4015,982,4,Yearly,55,1,176660,0.9968964443137522,High Risk
1110,51,2943,539,7,Quarterly,6,1,150093,0.5621396773439497,Medium Risk
1111,12,1227,835,5,Monthly,41,1,14724,0.9917995604823963,High Risk
1112,19,4186,511,2,Monthly,40,1,79534,0.9258137626869916,High Risk
1113,44,4122,581,5,Yearly,1,0,181368,0.14734962368476126,Low Risk
1114,59,1536,609,6,Yearly,39,1,90624,0.98541083853326,High Risk
1115,49,2332,36,5,Quarterly,53,1,114268,0.9973253720396903,High Risk
1116,61,3240,77,9,Yearly,30,1,197640,0.9949360424966893,High Risk
1117,17,992,799,5,Monthly,32,1,16864,0.9633484214488099,High Risk
1118,57,2048,417,0,Quarterly,51,1,116736,0.826836080333488,High Risk
1119,55,1643,561,2,Quarterly,29,0,90365,0.4283718150250902,Medium Risk
1120,47,4457,118,6,Monthly,30,1,209479,0.9690039212737023,High Risk
1121,12,3907,83,3,Monthly,33,1,46884,0.9123091628974181,High Risk
1122,62,1139,587,3,Quarterly,6,0,70618,0.03630600174482624,Low Risk
1123,8,672,689,6,Yearly,24,1,5376,0.9513990089070263,High Risk
1124,21,4854,271,8,Monthly,15,1,101934,0.9647925201868668,High Risk
1125,70,4459,377,1,Quarterly,21,0,312130,0.09087452379926515,Low Risk
1126,25,1016,795,8,Yearly,35,1,25400,0.9971287952856907,High Risk
1127,12,1022,858,2,Yearly,52,1,12264,0.9846829400711654,High Risk
1128,15,2417,879,5,Quarterly,26,0,36255,0.9280559409319774,High Risk
1129,59,3386,246,3,Monthly,16,0,199774,0.19608547801865567,Low Risk
1130,26,2664,736,0,Yearly,3,0,69264,0.006443076247722281,Low Risk
1131,26,2429,375,8,Monthly,57,1,63154,0.9999152286202253,High Risk
1132,47,4445,295,5,Quarterly,34,1,208915,0.9640689847874008,High Risk
1133,32,2709,387,7,Monthly,40,1,86688,0.9972365765414961,High Risk
1134,10,4283,670,1,Yearly,21,0,42830,0.2793150289746273,Low Risk
1135,16,3090,839,6,Quarterly,46,1,49440,0.9984310183358754,High Risk
1136,71,4576,915,5,Yearly,51,1,324896,0.9953658231310573,High Risk
1137,17,1593,385,1,Yearly,34,1,27081,0.6408992596539091,High Risk
1138,23,4380,628,1,Quarterly,43,1,100740,0.8956333048068268,High Risk
1139,26,2994,662,3,Quarterly,14,0,77844,0.26746287309110484,Low Risk
1140,7,3079,85,3,Monthly,51,1,21553,0.9941161643446298,High Risk
1141,14,2988,18,2,Quarterly,39,1,41832,0.9126049892979312,High Risk
1142,7,3285,205,7,Monthly,43,1,22995,0.9990798073580741,High Risk
1143,9,3258,816,6,Quarterly,20,1,29322,0.9331523385207395,High Risk
1144,48,2074,801,1,Yearly,12,0,99552,0.030475459627031895,Low Risk
1145,59,2873,902,2,Monthly,46,1,169507,0.915107476662507,High Risk
1146,39,4490,639,9,Quarterly,10,1,175110,0.945492355544248,High Risk
1147,18,1593,299,8,Monthly,48,1,28674,0.9996896146706277,High Risk
1148,59,1689,70,4,Monthly,52,1,99651,0.9909578951122145,High Risk
1149,17,3189,946,1,Monthly,55,1,54213,0.9819238828790282,High Risk
1150,14,4595,398,2,Yearly,26,0,64330,0.6300816491998652,High Risk
1151,31,2375,856,7,Quarterly,30,1,73625,0.9870596540862892,High Risk
1152,24,3906,827,3,Quarterly,43,1,93744,0.9735381843551268,High Risk
1153,60,2287,909,1,Monthly,31,1,137220,0.3127047980860386,Medium Risk
1154,45,4432,572,1,Quarterly,51,1,199440,0.9469455279328475,High Risk
1155,3,2107,573,5,Yearly,29,1,6321,0.9629534959779324,High Risk
1156,37,4248,643,7,Monthly,17,1,157176,0.9179184799503911,High Risk
1157,43,548,688,6,Yearly,15,1,23564,0.6841723885250992,High Risk
1158,40,4361,17,3,Yearly,34,1,174440,0.8706533666575142,High Risk
1159,55,2680,378,1,Quarterly,58,1,147400,0.9714227376271474,High Risk
1160,39,3546,54,8,Quarterly,8,1,138294,0.8414928063119702,High Risk
1161,15,3333,353,3,Monthly,38,1,49995,0.9514743692463699,High Risk
1162,4,1897,766,8,Yearly,50,1,7588,0.9998401782007709,High Risk
1163,25,4326,805,4,Quarterly,36,1,108150,0.9651426715832422,High Risk
1164,13,1331,384,6,Monthly,50,1,17303,0.9990285246033951,High Risk
1165,33,3197,628,4,Monthly,9,0,105501,0.24106776091145876,Low Risk
1166,16,3235,36,1,Quarterly,51,1,51760,0.96794946017123,High Risk
1167,42,581,202,5,Yearly,11,0,24402,0.35839758962032175,Medium Risk
1168,66,586,939,6,Monthly,7,1,38676,0.2727888277217113,Low Risk
1169,55,2563,858,5,Quarterly,2,0,140965,0.1155949464751903,Low Risk
1170,42,1321,366,2,Monthly,18,0,55482,0.1518764774991592,Low Risk
1171,34,662,71,9,Quarterly,58,1,22508,0.9999502076847077,High Risk
1172,30,4239,71,7,Monthly,10,1,127170,0.8171299720304704,High Risk
1173,13,2897,431,2,Yearly,7,0,37661,0.07146922942418768,Low Risk
1174,13,2432,803,4,Monthly,25,0,31616,0.8434587887160838,High Risk
1175,18,3228,642,8,Quarterly,44,1,58104,0.9995250420173897,High Risk
1176,32,4035,801,4,Quarterly,57,1,129120,0.9982687749020982,High Risk
1177,39,3946,560,6,Quarterly,22,1,153894,0.9118047481963953,High Risk
1178,46,3290,389,6,Yearly,54,1,151340,0.9991086013170886,High Risk
1179,29,3207,286,4,Quarterly,9,0,93003,0.25846358141091696,Low Risk
1180,62,4433,615,1,Quarterly,17,0,274846,0.06077179267704058,Low Risk
1181,62,3885,440,4,Yearly,11,0,240870,0.19400592022253427,Low Risk
1182,57,1422,124,6,Quarterly,38,1,81054,0.983561788784949,High Risk
1183,16,2675,697,6,Quarterly,25,1,42800,0.9599657528297842,High Risk
1184,56,2082,130,3,Yearly,10,0,116592,0.08192487590256915,Low Risk
1185,10,1064,534,0,Monthly,9,0,10640,0.019186625061024205,Low Risk
1186,30,3758,908,5,Quarterly,2,0,112740,0.2103215231429879,Low Risk
1187,25,3097,425,2,Monthly,6,0,77425,0.04879648550646398,Low Risk
1188,5,3000,172,4,Yearly,3,1,15000,0.18988666299508566,Low Risk
1189,65,1487,796,3,Quarterly,39,1,96655,0.8543598933616062,High Risk
1190,49,4136,919,1,Quarterly,7,0,202664,0.017763910995271324,Low Risk
1191,3,723,697,6,Yearly,37,1,2169,0.9939077783237164,High Risk
1192,45,850,991,4,Quarterly,12,0,38250,0.22568644302226895,Low Risk
1193,14,2428,346,6,Monthly,11,1,33992,0.7389902195986249,High Risk
1194,30,848,388,8,Monthly,34,1,25440,0.9961743381559559,High Risk
1195,68,4777,333,3,Yearly,37,1,324836,0.8550269400074637,High Risk
1196,18,1517,182,4,Quarterly,53,1,27306,0.9968918666269427,High Risk
1197,62,2726,796,8,Quarterly,50,1,169012,0.9994515049278719,High Risk
1198,37,4624,73,9,Yearly,42,1,171088,0.9996054361194812,High Risk
1199,25,2919,110,3,Monthly,35,1,72975,0.9035340318208338,High Risk
1200,48,2393,331,4,Monthly,46,1,114864,0.9838203071277966,High Risk
1201,65,3540,984,4,Yearly,1,0,230100,0.044306493528841626,Low Risk
1202,53,2568,75,7,Quarterly,14,1,136104,0.8007710693152152,High Risk
1203,15,1625,852,3,Monthly,48,1,24375,0.9868228542573197,High Risk
1204,49,3617,566,3,Quarterly,33,1,177233,0.8115694436866709,High Risk
1205,68,4661,608,6,Monthly,38,1,316948,0.9854466798657665,High Risk
1206,12,4542,467,4,Quarterly,25,0,54504,0.8756631175828944,High Risk
1207,59,4933,588,5,Monthly,47,1,291047,0.9937622263976597,High Risk
1208,37,2670,462,5,Quarterly,4,0,98790,0.21381601092941216,Low Risk
1209,61,946,268,5,Yearly,47,1,57706,0.9896700545017236,High Risk
1210,43,3158,943,9,Monthly,24,1,135794,0.991513051905535,High Risk
1211,70,3862,726,4,Yearly,50,1,270340,0.9877404238753221,High Risk
1212,39,3218,435,4,Monthly,33,1,125502,0.9175844990078744,High Risk
1213,56,3983,988,8,Monthly,46,1,223048,0.9992357845634172,High Risk
1214,63,3444,945,7,Monthly,3,1,216972,0.39445788755909694,Medium Risk
1215,46,4876,187,3,Quarterly,33,1,224296,0.8422582861695644,High Risk
1216,11,1095,940,6,Monthly,26,1,12045,0.9631112232680807,High Risk
1217,62,2486,289,7,Yearly,54,1,154132,0.9993438586016427,High Risk
1218,25,3250,353,8,Quarterly,41,1,81250,0.9991179583552855,High Risk
1219,71,1574,26,4,Quarterly,53,1,111754,0.9896682795591913,High Risk
1220,52,4469,305,2,Monthly,55,1,232388,0.983822571475534,High Risk
1221,4,4805,211,3,Quarterly,28,1,19220,0.8653707923794197,High Risk
1222,59,4721,971,9,Monthly,4,1,278539,0.8173759161796618,High Risk
1223,20,4080,693,5,Yearly,17,0,81600,0.7774892686696582,High Risk
1224,63,3507,928,9,Quarterly,3,1,220941,0.7525479561935056,High Risk
1225,54,1469,783,4,Quarterly,0,0,79326,0.038668577056609685,Low Risk
1226,57,1080,203,8,Yearly,49,1,61560,0.9993096098026512,High Risk
1227,41,3324,158,2,Yearly,19,0,136284,0.21236119852927224,Low Risk
1228,3,4501,384,1,Monthly,5,1,13503,0.038295927356086744,Low Risk
1229,6,1711,897,5,Quarterly,19,0,10266,0.8326873753365192,High Risk
1230,5,729,44,6,Yearly,19,1,3645,0.9072518071864766,High Risk
1231,5,4784,378,4,Quarterly,45,1,23920,0.9946065304982937,High Risk
1232,54,3685,38,0,Yearly,26,0,198990,0.11674388166947845,Low Risk
1233,47,1001,784,2,Quarterly,25,0,47047,0.31111444517903475,Medium Risk
1234,49,2632,230,2,Yearly,31,1,128968,0.5674598747760315,Medium Risk
1235,9,548,62,3,Quarterly,9,0,4932,0.15831718613976073,Low Risk
1236,20,4066,942,9,Monthly,17,1,81320,0.9868301339791024,High Risk
1237,61,3555,800,5,Quarterly,40,1,216855,0.9778667363973854,High Risk
1238,35,1188,362,4,Monthly,11,0,41580,0.2463501559117965,Low Risk
1239,50,886,401,0,Monthly,9,0,44300,0.007600811453850756,Low Risk
1240,62,1469,85,5,Monthly,23,0,91078,0.7126252008904844,High Risk
1241,17,3960,503,8,Quarterly,23,1,67320,0.9893263960681803,High Risk
1242,3,1505,697,0,Quarterly,52,1,4515,0.9474591075189956,High Risk
1243,32,3552,531,7,Monthly,50,1,113664,0.999460674284288,High Risk
1244,13,3917,984,7,Yearly,37,1,50921,0.9975343068300966,High Risk
1245,68,2802,126,2,Quarterly,45,1,190536,0.8817649166138947,High Risk
1246,14,2783,289,8,Quarterly,24,1,38962,0.9901974937714169,High Risk
1247,11,2107,739,7,Quarterly,7,1,23177,0.7727150628496331,High Risk
1248,56,4866,184,2,Quarterly,54,1,272496,0.9803217415515867,High Risk
1249,67,622,755,9,Monthly,13,1,41674,0.9023873435963367,High Risk
1250,29,1780,958,4,Yearly,42,1,51620,0.9793023841683252,High Risk
1251,9,4227,773,2,Yearly,30,0,38043,0.7720303795201469,High Risk
1252,67,758,304,4,Yearly,23,0,50786,0.4860663272617681,Medium Risk
1253,25,1447,460,8,Yearly,15,1,36175,0.943935879458641,High Risk
1254,42,1024,843,3,Monthly,19,0,43008,0.30283760601515197,Medium Risk
1255,9,1387,527,5,Quarterly,37,1,12483,0.9861750509445233,High Risk
1256,40,707,30,2,Quarterly,46,1,28280,0.9283678331934156,High Risk
1257,25,3882,82,2,Monthly,14,0,97050,0.16133512011215828,Low Risk
1258,5,3294,851,4,Quarterly,13,1,16470,0.5303811645201276,Medium Risk
1259,11,648,45,7,Monthly,52,1,7128,0.9996567630574915,High Risk
1260,59,937,516,7,Yearly,11,1,55283,0.6462950452462118,High Risk
1261,38,2702,908,2,Monthly,33,1,102676,0.698352782441912,High Risk
1262,5,4249,242,7,Quarterly,7,1,21245,0.8333898868262619,High Risk
1263,48,3661,737,7,Quarterly,18,1,175728,0.9044706539689346,High Risk
1264,18,4401,991,2,Quarterly,45,1,79218,0.9658129322426905,High Risk
1265,70,4953,506,9,Yearly,4,1,346710,0.7813252421433341,High Risk
1266,37,3745,215,9,Monthly,55,1,138565,0.9999408348247316,High Risk
1267,60,3323,435,1,Monthly,26,0,199380,0.19209943151377673,Low Risk
1268,48,3770,950,9,Quarterly,40,1,180960,0.9992376781626652,High Risk
1269,28,985,53,1,Monthly,12,0,27580,0.04197731844144809,Low Risk
1270,69,699,100,8,Quarterly,31,1,48231,0.9850692649605457,High Risk
1271,40,4966,938,6,Monthly,30,1,198640,0.9749609548332816,High Risk
1272,45,2482,837,5,Yearly,40,1,111690,0.9825461347971347,High Risk
1273,62,1971,479,6,Yearly,45,1,122202,0.9940444902925867,High Risk
1274,58,4843,614,7,Monthly,36,1,280894,0.992788009315196,High Risk
1275,67,2811,476,0,Yearly,1,0,188337,0.0018908113383456987,Low Risk
1276,56,3873,860,7,Yearly,6,1,216888,0.560489239961875,Medium Risk
1277,40,2578,463,2,Yearly,47,1,103120,0.9494464805756648,High Risk
1278,40,2021,604,2,Quarterly,10,0,80840,0.05606677130753265,Low Risk
1279,33,1104,342,5,Monthly,10,0,36432,0.38482311170095224,Medium Risk
1280,6,4348,516,3,Monthly,22,0,26088,0.698204959320806,High Risk
1281,19,3842,803,3,Quarterly,30,0,72998,0.8471790037062432,High Risk
1282,40,1917,479,3,Quarterly,43,1,76680,0.9529158338238043,High Risk
1283,59,4375,30,9,Yearly,44,1,258125,0.9995056261185125,High Risk
1284,59,3433,237,8,Monthly,7,1,202547,0.7396039714114057,High Risk
1285,48,1048,385,7,Quarterly,55,1,50304,0.9995176660688686,High Risk
1286,41,1338,139,2,Yearly,31,1,54858,0.575599137100963,Medium Risk
1287,13,4315,696,0,Monthly,47,1,56095,0.902021021838699,High Risk
1288,45,1347,629,0,Yearly,20,0,60615,0.04690422216082881,Low Risk
1289,53,4754,423,0,Monthly,30,0,251962,0.2207456154575149,Low Risk
1290,42,4968,804,3,Yearly,0,0,208656,0.0356093520559906,Low Risk
1291,63,2772,80,5,Monthly,12,0,174636,0.34171185861198655,Medium Risk
1292,27,3820,413,3,Monthly,10,0,103140,0.17509759319263934,Low Risk
1293,38,3058,571,2,Monthly,28,0,116204,0.5278784354202265,Medium Risk
1294,60,4811,616,7,Monthly,3,1,288660,0.44987127197989263,Medium Risk
1295,7,2496,800,7,Yearly,35,1,17472,0.996556441697826,High Risk
1296,5,4173,406,5,Quarterly,14,1,20865,0.7584661127542469,High Risk
1297,45,2064,346,8,Monthly,58,1,92880,0.9998827802620119,High Risk
1298,58,4518,653,9,Monthly,2,1,262044,0.7668083862757155,High Risk
1299,31,2340,514,0,Monthly,55,1,72540,0.9431417165294275,High Risk
1300,23,3791,919,7,Monthly,50,1,87193,0.9995731806290495,High Risk
1301,42,3387,285,5,Yearly,28,0,142254,0.9136018537746553,High Risk
1302,10,1226,901,0,Quarterly,20,0,12260,0.09768320333463444,Low Risk
1303,32,1744,22,3,Quarterly,1,0,55808,0.03591767243687221,Low Risk
1304,53,3960,12,4,Quarterly,5,0,209880,0.106012940182143,Low Risk
1305,30,4218,995,6,Yearly,30,1,126540,0.9782130327123514,High Risk
1306,39,1565,995,7,Quarterly,53,1,61035,0.9994973253887407,High Risk
1307,31,782,987,8,Yearly,23,1,24242,0.9789477930271503,High Risk
1308,2,1581,233,5,Yearly,39,1,3162,0.9914904161115351,High Risk
1309,12,4385,983,9,Monthly,16,1,52620,0.9876682024755766,High Risk
1310,39,3381,184,8,Yearly,4,1,131859,0.7378663281508308,High Risk
1311,66,3084,908,3,Quarterly,1,0,203544,0.019571297195724383,Low Risk
1312,13,3470,394,7,Quarterly,57,1,45110,0.999879957275335,High Risk
1313,46,1652,611,2,Quarterly,11,0,75992,0.05467813268089425,Low Risk
1314,27,3997,929,3,Monthly,4,0,107919,0.07926601097450173,Low Risk
1315,17,1447,250,9,Monthly,41,1,24599,0.9995793677367345,High Risk
1316,60,2217,556,3,Monthly,59,1,133020,0.9936008252746975,High Risk
1317,64,566,23,5,Yearly,40,1,36224,0.9668382833184008,High Risk
1318,35,1136,204,8,Quarterly,19,1,39760,0.9598259185195228,High Risk
1319,70,813,406,5,Yearly,7,0,56910,0.1403176885250692,Low Risk
1320,30,3897,440,0,Yearly,0,0,116910,0.004284794474202014,Low Risk
1321,71,1064,315,4,Quarterly,55,1,75544,0.9919230010720711,High Risk
1322,63,2101,343,8,Monthly,5,1,132363,0.6200983222607112,High Risk
1323,28,1325,734,4,Quarterly,55,1,37100,0.9970609847641831,High Risk
1324,60,4170,419,5,Yearly,53,1,250200,0.9972196172743084,High Risk
1325,37,1525,12,2,Yearly,10,0,56425,0.05666336196630008,Low Risk
1326,22,2751,700,7,Monthly,2,1,60522,0.5688362978184586,Medium Risk
1327,68,1304,561,9,Yearly,30,1,88672,0.9925744218115006,High Risk
1328,20,2951,461,3,Yearly,27,0,59020,0.754882788806683,High Risk
1329,68,1891,685,3,Quarterly,46,1,128588,0.943966026255886,High Risk
1330,64,1735,828,4,Monthly,42,1,111040,0.9547473589809996,High Risk
1331,17,4532,756,9,Quarterly,55,1,77044,0.9999658588540487,High Risk
1332,12,3780,778,8,Quarterly,4,1,45360,0.8455631676187265,High Risk
1333,22,4049,881,7,Quarterly,59,1,89078,0.999898572219938,High Risk
1334,17,4700,504,6,Yearly,25,1,79900,0.9673665853773022,High Risk
1335,10,4641,426,4,Yearly,15,0,46410,0.6156265580177241,High Risk
1336,65,1854,400,8,Monthly,52,1,120510,0.9995220224481564,High Risk
1337,22,2336,382,8,Yearly,30,1,51392,0.9950478236024837,High Risk
1338,50,3392,637,9,Monthly,27,1,169600,0.9938727709882964,High Risk
1339,14,2996,61,9,Quarterly,6,1,41944,0.933256031525392,High Risk
1340,64,3083,385,1,Quarterly,37,1,197312,0.5339849303903157,Medium Risk
1341,47,3058,404,3,Yearly,8,0,143726,0.08282748867792604,Low Risk
1342,29,4118,932,7,Yearly,38,1,119422,0.9970209056002411,High Risk
1343,36,2059,151,0,Monthly,34,1,74124,0.3614627689980468,Medium Risk
1344,52,2007,95,4,Yearly,42,1,104364,0.9662963720528939,High Risk
1345,7,4571,473,7,Yearly,26,1,31997,0.9892722489922338,High Risk
1346,29,2563,55,1,Yearly,11,0,74327,0.04223436492424791,Low Risk
1347,11,4142,853,1,Quarterly,52,1,45562,0.9777211224185242,High Risk
1348,33,2500,247,7,Yearly,24,1,82500,0.9670753054562529,High Risk
1349,6,1794,19,9,Yearly,42,1,10764,0.9997307546478397,High Risk
1350,32,4565,673,8,Quarterly,28,1,146080,0.9934695085319288,High Risk
1351,51,3252,582,6,Quarterly,30,1,165852,0.9612409676867547,High Risk
1352,58,2253,539,7,Quarterly,57,1,130674,0.9996122000044045,High Risk
1353,26,4710,607,4,Quarterly,33,1,122460,0.9469071917176111,High Risk
1354,46,2103,658,0,Yearly,32,1,96738,0.24958324656876157,Low Risk
1355,29,1822,922,3,Yearly,26,0,52838,0.6533140184884253,High Risk
1356,4,2941,751,1,Yearly,55,1,11764,0.9861316536725102,High Risk
1357,13,1598,649,2,Monthly,55,1,20774,0.9907033657354529,High Risk
1358,39,2005,625,2,Quarterly,1,0,78195,0.014965711684617742,Low Risk
1359,15,1626,707,8,Yearly,13,1,24390,0.9408070775818557,High Risk
1360,29,796,918,9,Yearly,12,1,23084,0.9508084936547311,High Risk
1361,29,3549,187,3,Yearly,23,0,102921,0.5920795907601643,Medium Risk
1362,32,2725,878,1,Quarterly,4,0,87200,0.01408918580880759,Low Risk
1363,2,4854,15,2,Quarterly,33,1,9708,0.8715293777561626,High Risk
1364,47,4287,862,2,Quarterly,54,1,201489,0.9828339661325897,High Risk
1365,22,2596,316,6,Yearly,22,1,57112,0.9288361212712811,High Risk
1366,27,4109,557,7,Quarterly,18,1,110943,0.941659974021189,High Risk
1367,67,2708,336,5,Yearly,29,0,181436,0.8653327303934862,High Risk
1368,56,675,365,3,Monthly,48,1,37800,0.9632362707332226,High Risk
1369,21,3002,802,5,Quarterly,42,1,63042,0.9929581676377781,High Risk
1370,47,4499,404,0,Quarterly,15,0,211453,0.030447926569093134,Low Risk
1371,59,2167,309,9,Yearly,51,1,127853,0.9997823258209194,High Risk
1372,6,4871,535,7,Quarterly,49,1,29226,0.9997025515624074,High Risk
1373,19,3045,758,0,Quarterly,51,1,57855,0.9275912153805422,High Risk
1374,57,1175,294,4,Yearly,39,1,66975,0.9360273443206056,High Risk
1375,69,2323,339,1,Yearly,33,1,160287,0.3358148458324852,Medium Risk
1376,3,1856,59,5,Yearly,48,1,5568,0.9978741941485638,High Risk
1377,1,3572,782,8,Monthly,10,1,3572,0.9453831314276997,High Risk
1378,58,3759,977,4,Yearly,13,0,218022,0.2612570279514437,Low Risk
1379,38,1046,631,3,Quarterly,47,1,39748,0.9725533798806263,High Risk
1380,15,2583,718,1,Monthly,46,1,38745,0.9299534967603705,High Risk
1381,34,2540,387,2,Yearly,14,0,86360,0.11811491144457793,Low Risk
1382,61,2252,773,5,Monthly,34,1,137372,0.937853265470531,High Risk
1383,35,2115,609,7,Monthly,57,1,74025,0.9997673908605397,High Risk
